,province,province_code,district,district_code,ward,ward_code,ghn_provinceId,ghn_districtId,ghn_ward_code,province_misa_code,district_misa_code,ward_misa_code
3781,Tỉnh Thái Bình,34,Huyện Hưng Hà,339,Xã Văn Lang,12673,226,1867,260335,string,string,string
3782,Tỉnh Thái Bình,34,Huyện Hưng Hà,339,Xã Độc Lập,12676,226,1867,260311,string,string,string
3783,Tỉnh Thái Bình,34,Huyện Hưng Hà,339,Xã Chí Hòa,12679,226,1867,260305,string,string,string
3784,Tỉnh Thái Bình,34,Huyện Hưng Hà,339,Xã Minh Hòa,12682,226,1867,260322,string,string,string
3785,Tỉnh Thái Bình,34,Huyện Hưng Hà,339,Xã Hồng Minh,12685,226,1867,260318,string,string,string
3786,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Thị trấn Đông Hưng,12688,226,1715,260401,string,string,string
3787,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Đô Lương,12691,226,1715,260405,string,string,string
3788,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Đông Phương,12694,226,1715,260421,string,string,string
3789,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Liên Giang,12697,226,1715,260434,string,string,string
3790,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã An Châu,12700,226,1715,260402,string,string,string
3791,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Đông Sơn,12703,226,1715,260423,string,string,string
3792,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Đông Cường,12706,226,1715,260408,string,string,string
3793,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Phú Lương,12709,226,1715,260442,string,string,string
3794,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Mê Linh,12712,226,1715,260436,string,string,string
3795,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Lô Giang,12715,226,1715,260435,string,string,string
3796,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Đông La,12718,226,1715,260417,string,string,string
3797,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Minh Tân,12721,226,1715,260438,string,string,string
3798,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Đông Xá,12724,226,1715,260426,string,string,string
3799,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Chương Dương,12727,226,1715,260404,string,string,string
3800,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Nguyên Xá,12730,226,1715,260439,string,string,string
3801,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Phong Châu,12733,226,1715,260440,string,string,string
3802,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Hợp Tiến,12736,226,1715,260433,string,string,string
3803,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Hồng Việt,12739,226,1715,260432,string,string,string
3804,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Hà Giang,12745,226,1715,800266,string,string,string
3805,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Đông Kinh,12748,226,1715,260416,string,string,string
3806,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Đông Hợp,12751,226,1715,260414,string,string,string
3807,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Thăng Long,12754,226,1715,260443,string,string,string
3808,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Đông Các,12757,226,1715,260407,string,string,string
3809,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Phú Châu,12760,226,1715,260441,string,string,string
3810,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Liên Hoa,12763,226,1715,800267,string,string,string
3811,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Đông Tân,12769,226,1715,260424,string,string,string
3812,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Đông Vinh,12772,226,1715,260425,string,string,string
3813,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Đông Động,12775,226,1715,260409,string,string,string
3814,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Hồng Bạch,12778,226,1715,800268,string,string,string
3815,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Trọng Quan,12784,226,1715,260444,string,string,string
3816,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Hồng Giang,12790,226,1715,260431,string,string,string
3817,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Đông Quan,12793,226,1715,800269,string,string,string
3818,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Đông Quang,12796,226,1715,260422,string,string,string
3819,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Đông Xuân,12799,226,1715,260427,string,string,string
3820,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Đông Á,12802,226,1715,260406,string,string,string
3821,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Đông Hoàng,12808,226,1715,260413,string,string,string
3822,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Đông Dương,12811,226,1715,260410,string,string,string
3823,Tỉnh Thái Bình,34,Huyện Đông Hưng,340,Xã Minh Phú,12823,226,1715,800270,string,string,string
3824,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Thị trấn Diêm Điền,12826,226,1869,260801,string,string,string
3825,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thụy Trường,12832,226,1869,260845,string,string,string
3826,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Hồng Dũng,12841,226,1869,800271,string,string,string
3827,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thụy Quỳnh,12844,226,1869,260840,string,string,string
3828,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã An Tân,12847,226,1869,800272,string,string,string
3829,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thụy Ninh,12850,226,1869,260837,string,string,string
3830,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thụy Hưng,12853,226,1869,260834,string,string,string
3831,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thụy Việt,12856,226,1869,260847,string,string,string
3832,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thụy Văn,12859,226,1869,260846,string,string,string
3833,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thụy Xuân,12862,226,1869,260848,string,string,string
3834,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Dương Phúc,12865,226,1869,800273,string,string,string
3835,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thụy Trình,12868,226,1869,260844,string,string,string
3836,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thụy Bình,12871,226,1869,260825,string,string,string
3837,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thụy Chính,12874,226,1869,260826,string,string,string
3838,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thụy Dân,12877,226,1869,260827,string,string,string
3839,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thụy Hải,12880,226,1869,260832,string,string,string
3840,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thụy Liên,12889,226,1869,260835,string,string,string
3841,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thụy Duyên,12892,226,1869,260830,string,string,string
3842,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thụy Thanh,12898,226,1869,260843,string,string,string
3843,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thụy Sơn,12901,226,1869,260841,string,string,string
3844,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thụy Phong,12904,226,1869,260838,string,string,string
3845,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thái Thượng,12907,226,1869,260821,string,string,string
3846,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thái Nguyên,12910,226,1869,260813,string,string,string
3847,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thái Giang,12919,226,1869,260807,string,string,string
3848,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Hòa An,12922,226,1869,800275,string,string,string
3849,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Sơn Hà,12925,226,1869,800276,string,string,string
3850,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thái Phúc,12934,226,1869,260814,string,string,string
3851,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thái Hưng,12937,226,1869,260812,string,string,string
3852,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thái Đô,12940,226,1869,260805,string,string,string
3853,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thái Xuyên,12943,226,1869,260823,string,string,string
3854,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã  Mỹ Lộc,12949,226,1869,260802,string,string,string
3855,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Tân Học,12958,226,1869,800277,string,string,string
3856,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thái Thịnh,12961,226,1869,260818,string,string,string
3857,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thuần Thành,12964,226,1869,800278,string,string,string
3858,Tỉnh Thái Bình,34,Huyện Thái Thụy,341,Xã Thái Thọ,12967,226,1869,260819,string,string,string
3859,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Thị trấn Tiền Hải,12970,226,3281,260701,string,string,string
3860,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Đông Trà,12976,226,3281,260712,string,string,string
3861,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Đông Long,12979,226,3281,260708,string,string,string
3862,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Đông Quí,12982,226,3281,260711,string,string,string
3863,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Vũ Lăng,12985,226,3281,260735,string,string,string
3864,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Đông Xuyên,12988,226,3281,260714,string,string,string
3865,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Tây Lương,12991,226,3281,260729,string,string,string
3866,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Tây Ninh,12994,226,3281,260730,string,string,string
3867,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Đông Trung,12997,226,3281,260713,string,string,string
3868,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Đông Hoàng,13000,226,3281,260706,string,string,string
3869,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Đông Minh,13003,226,3281,260709,string,string,string
3870,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Đông Phong,13009,226,3281,260710,string,string,string
3871,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã An Ninh,13012,226,3281,260702,string,string,string
3872,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Đông Cơ,13018,226,3281,260704,string,string,string
3873,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Tây Giang,13021,226,3281,260728,string,string,string
3874,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Đông Lâm,13024,226,3281,260707,string,string,string
3875,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Phương Công,13027,226,3281,260726,string,string,string
3876,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Tây Phong,13030,226,3281,260731,string,string,string
3877,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Tây Tiến,13033,226,3281,260733,string,string,string
3878,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Nam Cường,13036,226,3281,260716,string,string,string
3879,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Vân Trường,13039,226,3281,260734,string,string,string
3880,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Nam Thắng,13042,226,3281,260722,string,string,string
3881,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Nam Chính,13045,226,3281,260715,string,string,string
3882,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Bắc Hải,13048,226,3281,260703,string,string,string
3883,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Nam Thịnh,13051,226,3281,260724,string,string,string
3884,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Nam Hà,13054,226,3281,260717,string,string,string
3885,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Nam Thanh,13057,226,3281,260723,string,string,string
3886,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Nam Trung,13060,226,3281,260725,string,string,string
3887,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Nam Hồng,13063,226,3281,260719,string,string,string
3888,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Nam Hưng,13066,226,3281,260720,string,string,string
3889,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Nam Hải,13069,226,3281,260718,string,string,string
3890,Tỉnh Thái Bình,34,Huyện Tiền Hải,342,Xã Nam Phú,13072,226,3281,260721,string,string,string
3891,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Trà Giang,13078,226,1951,260626,string,string,string
3892,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Quốc Tuấn,13081,226,1951,260622,string,string,string
3893,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã An Bình,13087,226,1951,260602,string,string,string
3894,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Tây Sơn,13090,226,1951,800280,string,string,string
3895,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Hồng Thái,13093,226,1951,260610,string,string,string
3896,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Bình Nguyên,13096,226,1951,260606,string,string,string
3897,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Lê Lợi,13102,226,1951,260612,string,string,string
3898,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Vũ Lễ,13111,226,1951,260631,string,string,string
3899,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Thanh Tân,13114,226,1951,260624,string,string,string
3900,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Thượng Hiền,13117,226,1951,260625,string,string,string
3901,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Nam Cao,13120,226,1951,260616,string,string,string
3902,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Đình Phùng,13123,226,1951,260608,string,string,string
3903,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Vũ Ninh,13126,226,1951,260632,string,string,string
3904,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Vũ An,13129,226,1951,260627,string,string,string
3905,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Quang Lịch,13132,226,1951,260619,string,string,string
3906,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Hòa Bình,13135,226,1951,260609,string,string,string
3907,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Bình Minh,13138,226,1951,260605,string,string,string
3908,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Vũ Quí,13141,226,1951,260633,string,string,string
3909,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Quang Bình,13144,226,1951,260617,string,string,string
3910,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Vũ Trung,13150,226,1951,260637,string,string,string
3911,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Vũ Thắng,13153,226,1951,260636,string,string,string
3912,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Vũ Công,13156,226,1951,260629,string,string,string
3913,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Vũ Hòa,13159,226,1951,260630,string,string,string
3914,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Quang Minh,13162,226,1951,260620,string,string,string
3915,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Quang Trung,13165,226,1951,260621,string,string,string
3916,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Minh Quang,13171,226,1951,800281,string,string,string
3917,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Vũ Bình,13174,226,1951,260628,string,string,string
3918,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Minh Tân,13177,226,1951,260614,string,string,string
3919,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Nam Bình,13180,226,1951,260615,string,string,string
3920,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Bình Thanh,13183,226,1951,260607,string,string,string
3921,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Bình Định,13186,226,1951,260604,string,string,string
3922,Tỉnh Thái Bình,34,Huyện Kiến Xương,343,Xã Hồng Tiến,13189,226,1951,260611,string,string,string
3923,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Thị trấn Vũ Thư,13192,226,1716,260501,string,string,string
3924,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Hồng Lý,13195,226,1716,260508,string,string,string
3925,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Đồng Thanh,13198,226,1716,260503,string,string,string
3926,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Xuân Hòa,13201,226,1716,260530,string,string,string
3927,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Hiệp Hòa,13204,226,1716,260506,string,string,string
3928,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Phúc Thành,13207,226,1716,260514,string,string,string
3929,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Tân Phong,13210,226,1716,260520,string,string,string
3930,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Song Lãng,13213,226,1716,260516,string,string,string
3931,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Tân Hòa,13216,226,1716,260518,string,string,string
3932,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Việt Hùng,13219,226,1716,260523,string,string,string
3933,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Minh Lãng,13222,226,1716,260511,string,string,string
3934,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Minh Khai,13228,226,1716,260510,string,string,string
3935,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Dũng Nghĩa,13231,226,1716,260504,string,string,string
3936,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Minh Quang,13234,226,1716,260512,string,string,string
3937,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Tam Quang,13237,226,1716,260517,string,string,string
3938,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Tân Lập,13240,226,1716,260519,string,string,string
3939,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Bách Thuận,13243,226,1716,260502,string,string,string
3940,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Tự Tân,13246,226,1716,260522,string,string,string
3941,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Song An,13249,226,1716,260515,string,string,string
3942,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Trung An,13252,226,1716,260521,string,string,string
3943,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Vũ Hội,13255,226,1716,260526,string,string,string
3944,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Hòa Bình,13258,226,1716,260507,string,string,string
3945,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Nguyên Xá,13261,226,1716,260513,string,string,string
3946,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Việt Thuận,13264,226,1716,260524,string,string,string
3947,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Vũ Vinh,13267,226,1716,260529,string,string,string
3948,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Vũ Đoài,13270,226,1716,260525,string,string,string
3949,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Vũ Tiến,13273,226,1716,260527,string,string,string
3950,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Vũ Vân,13276,226,1716,260528,string,string,string
3951,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Duy Nhất,13279,226,1716,260505,string,string,string
3952,Tỉnh Thái Bình,34,Huyện Vũ Thư,344,Xã Hồng Phong,13282,226,1716,260509,string,string,string
3953,Tỉnh Hà Nam,35,Thành phố Phủ Lý,347,Phường Quang Trung,13285,232,1614,240108,string,string,string
3954,Tỉnh Hà Nam,35,Thành phố Phủ Lý,347,Phường Lương Khánh Thiện,13288,232,1614,240106,string,string,string
3955,Tỉnh Hà Nam,35,Thành phố Phủ Lý,347,Phường Lê Hồng Phong,13291,232,1614,240104,string,string,string
3956,Tỉnh Hà Nam,35,Thành phố Phủ Lý,347,Phường Minh Khai,13294,232,1614,240107,string,string,string
3957,Tỉnh Hà Nam,35,Thành phố Phủ Lý,347,Phường Hai Bà Trưng,13297,232,1614,240102,string,string,string
3958,Tỉnh Hà Nam,35,Thành phố Phủ Lý,347,Phường Trần Hưng Đạo,13300,232,1614,240111,string,string,string
3959,Tỉnh Hà Nam,35,Thành phố Phủ Lý,347,Phường Lam Hạ,13303,232,1614,800171,string,string,string
3960,Tỉnh Hà Nam,35,Thành phố Phủ Lý,347,Xã Phù Vân,13306,232,1614,240117,string,string,string
3961,Tỉnh Hà Nam,35,Thành phố Phủ Lý,347,Phường Liêm Chính,13309,232,1614,240105,string,string,string
3962,Tỉnh Hà Nam,35,Thành phố Phủ Lý,347,Xã Liêm Chung,13312,232,1614,240114,string,string,string
3963,Tỉnh Hà Nam,35,Thành phố Phủ Lý,347,Phường Thanh Châu,13315,232,1614,240109,string,string,string
3964,Tỉnh Hà Nam,35,Thành phố Phủ Lý,347,Phường Châu Sơn,13318,232,1614,240101,string,string,string
3965,Tỉnh Hà Nam,35,Thành phố Phủ Lý,347,Xã Tiên Tân,13366,232,1614,240120,string,string,string
3966,Tỉnh Hà Nam,35,Thành phố Phủ Lý,347,Xã Tiên Hiệp,13372,232,1614,240119,string,string,string
3967,Tỉnh Hà Nam,35,Thành phố Phủ Lý,347,Xã Tiên Hải,13381,232,1614,240118,string,string,string
3968,Tỉnh Hà Nam,35,Thành phố Phủ Lý,347,Xã Kim Bình,13426,232,1614,240113,string,string,string
3969,Tỉnh Hà Nam,35,Thành phố Phủ Lý,347,Xã Liêm Tuyền,13444,232,1614,240116,string,string,string
3970,Tỉnh Hà Nam,35,Thành phố Phủ Lý,347,Xã Liêm Tiết,13447,232,1614,240115,string,string,string
3971,Tỉnh Hà Nam,35,Thành phố Phủ Lý,347,Phường Thanh Tuyền,13459,232,1614,240110,string,string,string
3972,Tỉnh Hà Nam,35,Thành phố Phủ Lý,347,Xã Đinh Xá,13507,232,1614,240112,string,string,string
3973,Tỉnh Hà Nam,35,Thành phố Phủ Lý,347,Xã Trịnh Xá,13513,232,1614,240121,string,string,string
3974,Tỉnh Hà Nam,35,Thị xã Duy Tiên,349,Xã Mộc Bắc,13327,232,1802,240211,string,string,string
3975,Tỉnh Hà Nam,35,Thị xã Duy Tiên,349,Xã Mộc Nam,13339,232,1802,240212,string,string,string
3976,Tỉnh Hà Nam,35,Thị xã Duy Tiên,349,Xã Chuyên Ngoại,13345,232,1802,240206,string,string,string
3977,Tỉnh Hà Nam,35,Thị xã Duy Tiên,349,Xã Trác Văn,13351,232,1802,240216,string,string,string
3978,Tỉnh Hà Nam,35,Thị xã Duy Tiên,349,Xã Yên Nam,13360,232,1802,240218,string,string,string
3979,Tỉnh Hà Nam,35,Thị xã Duy Tiên,349,Xã Tiên Ngoại,13363,232,1802,240213,string,string,string
3980,Tỉnh Hà Nam,35,Thị xã Duy Tiên,349,Xã Tiên Sơn,13369,232,1802,800155,string,string,string
3981,Tỉnh Hà Nam,35,Huyện Kim Bảng,350,Thị trấn Quế,13384,232,1952,240302,string,string,string
3982,Tỉnh Hà Nam,35,Huyện Kim Bảng,350,Xã Nguyễn Úy,13387,232,1952,240310,string,string,string
3983,Tỉnh Hà Nam,35,Huyện Kim Bảng,350,Xã Đại Cương,13390,232,1952,240303,string,string,string
3984,Tỉnh Hà Nam,35,Huyện Kim Bảng,350,Xã Lê Hồ,13393,232,1952,240307,string,string,string
3985,Tỉnh Hà Nam,35,Huyện Kim Bảng,350,Xã Tượng Lĩnh,13396,232,1952,240317,string,string,string
3986,Tỉnh Hà Nam,35,Huyện Kim Bảng,350,Xã Nhật Tựu,13399,232,1952,240312,string,string,string
3987,Tỉnh Hà Nam,35,Huyện Kim Bảng,350,Xã Nhật Tân,13402,232,1952,240311,string,string,string
3988,Tỉnh Hà Nam,35,Huyện Kim Bảng,350,Xã Đồng Hóa,13405,232,1952,240304,string,string,string
3989,Tỉnh Hà Nam,35,Huyện Kim Bảng,350,Xã Hoàng Tây,13408,232,1952,240305,string,string,string
3990,Tỉnh Hà Nam,35,Huyện Kim Bảng,350,Xã Tân Sơn,13411,232,1952,240313,string,string,string
3991,Tỉnh Hà Nam,35,Huyện Kim Bảng,350,Xã Thụy Lôi,13414,232,1952,240316,string,string,string
3992,Tỉnh Hà Nam,35,Huyện Kim Bảng,350,Xã Văn Xá,13417,232,1952,240318,string,string,string
3993,Tỉnh Hà Nam,35,Huyện Kim Bảng,350,Xã Khả Phong,13420,232,1952,240306,string,string,string
3994,Tỉnh Hà Nam,35,Huyện Kim Bảng,350,Xã Ngọc Sơn,13423,232,1952,240309,string,string,string
3995,Tỉnh Hà Nam,35,Huyện Kim Bảng,350,Thị trấn Ba Sao,13429,232,1952,240301,string,string,string
3996,Tỉnh Hà Nam,35,Huyện Kim Bảng,350,Xã Liên Sơn,13432,232,1952,240308,string,string,string
3997,Tỉnh Hà Nam,35,Huyện Kim Bảng,350,Xã Thi Sơn,13435,232,1952,240315,string,string,string
3998,Tỉnh Hà Nam,35,Huyện Kim Bảng,350,Xã Thanh Sơn,13438,232,1952,240314,string,string,string
3999,Tỉnh Hà Nam,35,Huyện Thanh Liêm,351,Thị trấn Kiện Khê,13441,232,2027,240501,string,string,string
4000,Tỉnh Hà Nam,35,Huyện Thanh Liêm,351,Xã Liêm Phong,13450,232,2027,240503,string,string,string
4001,Tỉnh Hà Nam,35,Huyện Thanh Liêm,351,Xã Thanh Hà,13453,232,2027,240508,string,string,string
4002,Tỉnh Hà Nam,35,Huyện Thanh Liêm,351,Xã Liêm Cần,13456,232,2027,240502,string,string,string
4003,Tỉnh Hà Nam,35,Huyện Thanh Liêm,351,Xã Liêm Thuận,13465,232,2027,240505,string,string,string
4004,Tỉnh Hà Nam,35,Huyện Thanh Liêm,351,Xã Thanh Thủy,13468,232,2027,240517,string,string,string
4005,Tỉnh Hà Nam,35,Huyện Thanh Liêm,351,Xã Thanh Phong,13471,232,2027,240514,string,string,string
4006,Tỉnh Hà Nam,35,Huyện Thanh Liêm,351,Xã Thanh Tân,13477,232,2027,240516,string,string,string
4007,Tỉnh Hà Nam,35,Huyện Thanh Liêm,351,Xã Liêm Túc,13480,232,2027,240506,string,string,string
4008,Tỉnh Hà Nam,35,Huyện Thanh Liêm,351,Xã Liêm Sơn,13483,232,2027,240504,string,string,string
4009,Tỉnh Hà Nam,35,Huyện Thanh Liêm,351,Xã Thanh Hương,13486,232,2027,240510,string,string,string
4010,Tỉnh Hà Nam,35,Huyện Thanh Liêm,351,Xã Thanh Nghị,13489,232,2027,240512,string,string,string
4011,Tỉnh Hà Nam,35,Huyện Thanh Liêm,351,Xã Thanh Tâm,13492,232,2027,240515,string,string,string
